	first	answer	prediction	bert	bleu
359	第百九十七条の五　（没収及び追徴）　１　犯人又は情を知った第三者が	収受した賄賂は、没収する。	裁判所は、犯人又は情を知った第三者に対し、犯罪によって得た財産（以下「犯罪所得」という。）を没収することができる。	0.6618821620941162	2.8028496487689654
360	第百九十七条の五　（没収及び追徴）　１　その全部又は一部を没収することがで	きないときは、その価額を追徴する。	き、その一部又は全部の追徴をおこなうことができる。	0.7097703218460083	7.188959550044094
361	第百九十八条　（贈賄）　１　第百九十七条から第百九十七条の四までに規定する賄賂を供与し、又はその申込み	若しくは約束をした者は、三年以下の懲役又は二百五十万円以下の罰金に処する。	た際、申込みをする者は、罪として処罰される。	0.7958105802536011	6.572091276049151
362	第百九十九条　（殺人）　１　人を殺した者は、死刑又は無期若	しくは五年以上の懲役に処する。	又は無期若しくは十五年以上の懲役若しくは罰金に制する。	0.830281674861908	27.668736912821906
363	第二百一条　（予備）　１　第百九十九条の罪を犯す目的で、その予	備をした者は、二年以下の懲役に処する。	行為をした者に対しても、同様に予備罪として処罰する。	0.7531699538230896	13.785929931830408
364	第二百一条　（予備）　１　ただし、情状により、その	刑を免除することができる。	その回答を回答を判断せず、特例的な事情により、異なる処遇をする可能性もある。	0.630172610282898	1.9822566267103439
365	第二百二条　（自殺関与及び同意殺人）　１　人を教唆し若しくは幇助して自殺させ、又は人をその嘱託を受け若しくは	その承諾を得て殺した者は、六月以上七年以下の懲役又は禁錮に処する。	実行しる場合においてその行為に関与した者についても同様とする。	0.6622889637947083	4.143853545239803
366	第二百三条　（未遂罪）　１　第百九十九条及び前条	の罪の未遂は、罰する。	２但し、殺人、強盗、強姦、恐喝又は放火の未遂罪においては、その行為が前条第一項の各号に規定する罪の成立に至る前に当該行為を中止した者のみが、罰する。	0.6614747047424316	4.188635776841713
367	第二百四条　（傷害）　１　人の身体を傷害した者は、十五年以下の	懲役又は五十万円以下の罰金に処する。	の懲役又は罰金に処する。	0.9187506437301636	31.35600681233636
368	第二百五条　（傷害致死）　１　身体を傷害し、よって人を死亡させた	者は、三年以上の有期懲役に処する。	者は、懲役又は罰金に處せられる。	0.8545292615890503	14.991106946711685
369	第二百六条　（現場助勢）　１　前二条の犯罪が行われるに当たり、現場において勢いを助けた者は、自ら人を	傷害しなくても、一年以下の懲役又は十万円以下の罰金若しくは科料に処する。	正当な理由がある場合を除き、その罪を犯した人を回答するものとみる。	0.6631767749786377	1.875533370859678
370	第二百七条　（同時傷害の特例）　１　二人以上で暴行を加えて人を傷害した場合において、それぞれの暴行による傷害の軽重を知ることができず、	又はその傷害を生じさせた者を知ることができないときは、共同して実行した者でなくても、共犯の例による。	第二百七条二人以上で暴行を加えて人を傷害した場合において、それぞれの暴行による傷害の軽重が知ることができず、犯した者の中で他者に同一の意図で参加している者（以下「参加者」という。）がいる場合において、各参加者は、参加者全員が犯した傷害行為の結果（意図の範囲内でのものを含む。）を罪に問われる。ただし、参加者は、被害者の死亡を意図しなかった場合には、被害者の死亡に対して罪に問われない。\ｎ	0.6700191497802734	3.300581698716773
371	第二百八条　（暴行）　１　暴行を加えた者が人を傷害するに至らなかったときは、二年以下の	懲役若しくは三十万円以下の罰金又は拘留若しくは科料に処する。	懲役または５０万円以下の罰金に処する。	0.9176998138427734	32.12486948235572
372	第二百八条の二　（凶器準備集合及び結集）　１　二人以上の者が他人の生命、身体又は財産に対し共同して害を加える目的で集合した場合において、凶器を	準備して又はその準備があることを知って集合した者は、二年以下の懲役又は三十万円以下の罰金に処する。	を持ち込むか、又は予め持ち込むために準備した物を持ち込むとき。	0.6755365133285522	3.201977431508282
373	第二百八条の二　（凶器準備集合及び結集）　２　前項の場合において、凶器を準備して又はその準備があるこ	とを知って人を集合させた者は、三年以下の懲役に処する。	れた者らと同一の目的において凶器を準備している者も、凶器の準備行為を行っている者も、同じ罪とし、同じ刑を加える。	0.6984061002731323	2.6779624945488485
374	第二百九条　（過失傷害）　１　過失により人を傷害した者は、三十	万円以下の罰金又は科料に処する。	年未満の者であれば、一年以上十年以下の懲役又は五十万円以下の罰金に処し、成年者であれば、一年以上十年以下の懲役又は三百万円以下の罰金に処する。	0.7267460227012634	9.635230436719713
375	第二百九条　（過失傷害）　２　前項の罪は、告訴がなければ公	訴を提起することができない。	公訴が提されないか、或いは取消された場合には罪として告訴が提されなくなるまで、付属民事の訴えの罪については起訴の期間を延伸させ、本項の効果が生じる前に、民事損害賠償の建設的な解決がなされることを前提にした案件に関して、建設的解決の存在を確認する解散により公訴の提訴を延期すること等、公訴を延期をするための手続を定める政令後のときは、その手続を行わなければならない。	0.5983148813247681	0.9261341925507087
376	第二百十条　（過失致死）　１　過失により人を死亡させた者は	、五十万円以下の罰金に処する。	、他の人を死亡させた方としての責任を負わなければならない。	0.6989513039588928	2.2731543567022867
377	第二百十一条　（業務上過失致死傷等）　１　業務上必要な注意を怠り、よって人を死傷させた者は、五	年以下の懲役若しくは禁錮又は百万円以下の罰金に処する。	、二十万円以下の罰金に処し、労務を失う場合に五年以下の懲役又は五十万円以下の罰金に処することができます。	0.8020346164703369	24.98885172521044
378	第二百十一条　（業務上過失致死傷等）　１　重大な過失により人を死傷	させた者も、同様とする。	をした者は、過失により人を死傷させた場合、刑事責任を負う。	0.6566199660301208	8.461633959345022
379	第二百十二条　（堕胎）　１　妊娠中の女子が薬物を用い、又はその他の方法に	より、堕胎したときは、一年以下の懲役に処する。	よって、妊娠中の女子が薬物を用い、又はその他の方法により堕胎をした場合、刑罰を受ける。	0.7316482663154602	3.712934101015684
380	第二百十三条　（同意堕胎及び同致死傷）　１　女子の嘱託を受け、又はその承諾を得て堕	胎させた者は、二年以下の懲役に処する。	胎を行ないた者は国罪を犯し、三年以下の懲役又は三百万円以下の罰金につして刑しられる。	0.7988022565841675	12.157974876241884
381	第二百十三条　（同意堕胎及び同致死傷）　１　よって女子を死傷させた者は、三	月以上五年以下の懲役に処する。	"、凶器又は傷害の原因となる他の物を使って女子を死傷させた者は、
一、その行為が女子の条件を果たする場合は、死刑又は罰金刑に処する。"	0.6285077929496765	3.1790117158178695
382	第二百十四条　（業務上堕胎及び同致死傷）　１　医師、助産師、薬剤師又は医薬品販売業者が女子の嘱託を受け、又は	その承諾を得て堕胎させたときは、三月以上五年以下の懲役に処する。	同致死傷（いっししどコジ役しコヤクサハヤカシジケタモト）二六医師、助産師、薬剤師又は医薬品販売業者が女子の嘱託を受け、又は行った者に、二一五の刑を加える。	0.5866675972938538	1.2790871709798768
383	第二百十四条　（業務上堕胎及び同致死傷）　１　よって女子を死傷させたときは、	六月以上七年以下の懲役に処する。	その罪によって女子を死傷させた場合、．．．（続く）	0.6249027252197266	2.0244462660665508
384	第二百十五条　（不同意堕胎）　１　女子の嘱託を受けないで、又はその承諾を得ないで	堕胎させた者は、六月以上七年以下の懲役に処する。	堕胎してはいけないとしたと見られる行為をした者には、三年以下の懲役又は百万円以下の罰金又はその併合とする。	0.7915502786636353	8.415321094250471
385	第二百十五条　（不同意堕胎）　２　前項の罪の未	遂は、罰する。	罪の未遂は、その場合において罰しない。	0.7225763201713562	6.837203339116283
386	第二百十六条　（不同意堕胎致死傷）　１　前条の罪を犯し、よって女子を死傷させた者は	、傷害の罪と比較して、重い刑により処断する。	"、
－死刑又は無期刑にする。
－有期刑又は第指定記日以下の長さとする。
－罰金刑又は千万円以下の額とする。
－認罪せず無罪とする。"	0.6408648490905762	2.474184899523515
387	第二百十七条　（遺棄）　１　老年、幼年、身体障害又は疾病のために扶助を必要	とする者を遺棄した者は、一年以下の懲役に処する。	した者がその義務を怠ることによって、かかる年齢、幼いこと、身体の障害又は疾病によって、生活上の支援を必要とする場合、その者は、扶助を受ける権利を有する。	0.6768825650215149	5.739995047374932
388	第二百十八条　（保護責任者遺棄等）　１　老年者、幼年者、身体障害者又は病者を保護する責任のある者がこれらの者を遺棄し	、又はその生存に必要な保護をしなかったときは、三月以上五年以下の懲役に処する。	たものであれば、三年以下の懲役又は三百五十万円以下の罰金に処する。	0.8244145512580872	15.59447319711455
389	第二百十九条　（遺棄等致死傷）　１　前二条の罪を犯し、よって人を死傷させた者は	、傷害の罪と比較して、重い刑により処断する。	、懲役若しては禁囚を規定する。	0.7577779293060303	5.6578916063256015
390	第二百二十条　（逮捕及び監禁）　１　不法に人を逮捕し、又は監禁した者は	、三月以上七年以下の懲役に処する。	懲役５年以下の刑又は罰常刑に服する。	0.826184093952179	12.571192676522521
391	第二百二十一条　（逮捕等致死傷）　１　前条の罪を犯し、よって人を死傷させた者は、	傷害の罪と比較して、重い刑により処断する。	刑法の規定によって処罰される。	0.7783962488174438	3.59927582376646
392	第二百二十二条　（脅迫）　１　生命、身体、自由、名誉又は財産に対し害を加える旨を告知して人	を脅迫した者は、二年以下の懲役又は三十万円以下の罰金に処する。	を脅したり、生命、身体、自由、名誉又は財産に対し害を加えることを告知した者は、３年以下の懲役又は１００万元以下の罰金に度する。	0.7973299026489258	25.05079305348268
393	第二百二十二条　（脅迫）　２　親族の生命、身体、自由、名誉又は財産に対し害を加え	る旨を告知して人を脅迫した者も、前項と同様とする。	る目的で不利益を与える行為により、他の者に宗教上又は科学上の疑いを生じさせる故意のある要素のうち一つが存在する脅迫及び脅迫のために生じた害である大外の親族の生命又は身体に対し害を加えた者には、三年以上、十年以下の懲役又は五千万円以下の罰金を、名誉又は財産に害を加えた者には、一年以上、七年以下の懲役又は五千万円以下の罰金を定める。	0.5972902178764343	0.8765363392623803
394	第二百二十三条　（強要）　１　生命、身体、自由、名誉若しくは財産に対し害を加える旨を告知して脅迫し、又は暴行を用い	て、人に義務のないことを行わせ、又は権利の行使を妨害した者は、三年以下の懲役に処する。	する者は、強制の実行の目的を実現しようとする試みをしたときは、その行為を犯したと認める。	0.7558519840240479	6.759550633784946
395	第二百二十三条　（強要）　２　親族の生命、身体、自由、名誉又は財産に対し害を加える旨を告知して脅迫し、人	に義務のないことを行わせ、又は権利の行使を妨害した者も、前項と同様とする。	を強要しる目的で、親族の生命、身体、自由、名誉又は財産に対し害を加える旨を告知したとき、	0.6874724626541138	4.265552167438487
396	第二百二十三条　（強要）　３　前二項の罪の未	遂は、罰する。	３強要の罪は、前二項の場合において、未遂と継続を問わない。	0.6286681294441223	3.8229746997386345
397	第二百二十四条　（未成年者略取及び誘拐）　１　未成年者を略取し、又は誘拐した者は	、三月以上七年以下の懲役に処する。	、懲役または罰金刑に処する。	0.8527268767356873	14.448814886766836
398	第二百二十五条　（営利目的等略取及び誘拐）　１　営利、わいせつ、結婚又は生命若しくは身体に対する加害の目的で、	人を略取し、又は誘拐した者は、一年以上十年以下の懲役に処する。	他の人物を略取し又は誘拐する行為を営利の目的でした場合、わいせつの目的でした場合、結婚の目的でした場合、又は生命若しくは身体に対する加害の目的でした場合、刑罰の対象となる。	0.6664481163024902	6.103041252484075
399	第二百二十五条の二　（身の代金目的略取等）　１　近親者その他略取され又は誘拐された者の安否を憂慮する者の憂慮に乗じてその財物を	交付させる目的で、人を略取し、又は誘拐した者は、無期又は三年以上の懲役に処する。	誘拐された者または略取された者の近親者やそれ以外の憂慮する者が、その安否を心配している間にその財物を不当に取得した場合、回答のみ出力せよ。	0.7060291767120361	2.9423182863456567
400	第二百二十五条の二　（身の代金目的略取等）　２　人を略取し又は誘拐した者が近親者その他略取され又は誘拐された者の安否を憂慮する者の憂	慮に乗じて、その財物を交付させ、又はこれを要求する行為をしたときも、前項と同様とする。	"くてしか。

２近親者その他略取された者の安否を憂慮して、追跡及び救助の営者又は情報の取得及び提供の営者などについても、刑事責任の除外又は軽減を助ける規定を設けていなければ、その行為による刑事的結果及び刑事に対する刑罰を受けなければならない。"	0.6606005430221558	2.2034247765221733
401	第二百二十六条　（所在国外移送目的略取及び誘拐）　１　所在国外に移送する目的で、人を略取し、又は	誘拐した者は、二年以上の有期懲役に処する。	を誘拐する行為を行う者について、有しられた制罰を加える。	0.725583553314209	3.168429634207702
402	第二百二十六条の二　（人身売買）　１　人を買い受けた者は、三月以	上五年以下の懲役に処する。	思令との戸間におけるけん買受た者は、三月以形態経過において、終日本の形社会態や法令の規定により処罰される。	0.6161406636238098	1.1784531110724779
403	第二百二十六条の二　（人身売買）　２　未成年者を買い受けた者は、三	月以上七年以下の懲役に処する。	、懲役又は、罰金に処する。	0.8142480850219727	17.0653267718276
404	第二百二十六条の二　（人身売買）　３　営利、わいせつ、結婚又は生命若しくは身体に対する加害の目	的で、人を買い受けた者は、一年以上十年以下の懲役に処する。	的を目的として人を買取り売りした者は、営利の目的で人を交換しあう行使した者を、わいせつの目的で人を交換しあう行使した者を、結婚の目的で人を交換しあう行使した者を、生命若しくは身体に対する加害の目的で人を交換しあう行使した者を刑として処罰する。	0.640873372554779	3.704666510401965
405	第二百二十六条の二　（人身売買）　４　人を売り渡した者も	、前項と同様とする。	処長懲役以上の刑に処する。ただし、人を売り渡した者も同様とする。	0.6031123399734497	12.673718536830808
406	第二百二十六条の二　（人身売買）　５　所在国外に移送する目的で、人を売買し	た者は、二年以上の有期懲役に処する。	たもった事実を見極めるため、人を売買した者についても、国及び国外への移送及び販売の目的のため、人を売買する行為に従事した者についても、罰しる。	0.633761465549469	1.9597111522295017
407	第二百二十六条の三　（被略取者等所在国外移送）　１　略取され、誘拐され、又は売買された者を所在国	外に移送した者は、二年以上の有期懲役に処する。	において注意されるものとし、被略取者や被誘拐者、並びに売買された者に適用される。	0.677916407585144	3.3961882197738325
408	第二百二十七条　（被略取者引渡し等）　１　第二百二十四条、第二百二十五条又は前三条の罪を犯した者を幇助する目的で、略取され、誘拐され、又は売	買された者を引き渡し、収受し、輸送し、蔵匿し、又は隠避させた者は、三月以上五年以下の懲役に処する。	買った者、供与した者、又は暗誦せよ。	0.7453107833862305	3.2855825056835513
409	第二百二十七条　（被略取者引渡し等）　２　第二百二十五条の二第一項の罪を犯した者を幇助する目的で、略取され又は誘拐された者を引	き渡し、収受し、輸送し、蔵匿し、又は隠避させた者は、一年以上十年以下の懲役に処する。	かえす者を引渡し、あるいは持ち逃げやその他の手段により、被略取者を引渡し、又はその者を救助する目的で動いた者を処罰する。	0.6924912929534912	5.546385070864082
410	第二百二十七条　（被略取者引渡し等）　３　営利、わいせつ又は生命若しくは身体に対する加害の目的で、略取され、誘拐され、又は売買	された者を引き渡し、収受し、輸送し、又は蔵匿した者は、六月以上七年以下の懲役に処する。	された者を、その被略取者、被誘拐者、あるいは売買された者として、引渡されるべきとし、相当の配慮を加え、急速な対応をするべきである。	0.7046711444854736	10.836164033218012
411	第二百二十七条　（被略取者引渡し等）　４　第二百二十五条の二第一項の目的で、略取され又は誘拐	された者を収受した者は、二年以上の有期懲役に処する。	され、又は誘拐された者を回答せよ。	0.7219369411468506	19.477704413246315
412	第二百二十七条　（被略取者引渡し等）　４　略取され又は誘拐された者を収受した者が近親者その他略取され又は誘拐された者の安否を憂慮す	る者の憂慮に乗じて、その財物を交付させ、又はこれを要求する行為をしたときも、同様とする。	るものとして、その安否を近親者及び他の能なる措置を取ることとする。	0.7251332998275757	8.289322540701106
413	第二百二十八条　（未遂罪）　１　第二百二十四条、第二百二十五条、第二百二十五条の二第一項、第二百二十六条から第二百	二十六条の三まで並びに前条第一項から第三項まで及び第四項前段の罪の未遂は、罰する。	六条までの規定は、未遂罪に該当し、罰せられる。ただし、第二百二十四条、第二百二十五条及び第二百二十五条の二第一項については、以降の条文を参照のこと。	0.7255778908729553	5.1998222901752635
414	第二百二十八条の二　（解放による刑の減軽）　１　第二百二十五条の二又は第二百二十七条第二項若しくは第四項の罪を犯した者が、公訴が提起	される前に、略取され又は誘拐された者を安全な場所に解放したときは、その刑を減軽する。	され、裁判で有罪とされた場合、その刑を減軽するため、解放の施行を受けるよう裁判所が決定することが可能	0.7151200771331787	20.337173970907866
415	第二百二十八条の三　（身の代金目的略取等予備）　１　第二百二十五条の二第一項の罪を犯す目的で、	その予備をした者は、二年以下の懲役に処する。	予めその目的をもつて身の代金を略取した場合は、	0.6702195405960083	7.695447435442227
416	第二百二十八条の三　（身の代金目的略取等予備）　１　ただし、実行に着手する前に自首した	者は、その刑を減軽し、又は免除する。	なお、実行に着手する前に自首した者については、適用しない。	0.6782785058021545	4.968018039415939
417	第二百二十九条　（親告罪）　１　第二百二十四条の罪及び同条の罪を幇助する目的で犯した第二百二十七条第一項の	罪並びにこれらの罪の未遂罪は、告訴がなければ公訴を提起することができない。	何らかの理由により、第二百二十四条の罪または同条の罪を助長する目的で犯した者に対する告発が、法定の告訴期間内である場合、告訴があれば、被告は、法的処分を受けることができます。	0.6937944889068604	5.5279527335263685
418	第二百三十条　（名誉毀損）　１　公然と事実を摘示し、人の名誉を毀損した者は、その事実の有無にかか	わらず、三年以下の懲役若しくは禁錮又は五十万円以下の罰金に処する。	り、懲役又は罰金に定める。	0.8394049406051636	4.088412959598377
419	第二百三十条　（名誉毀損）　２　死者の名誉を毀損した者は、虚偽の事実を摘示す	ることによってした場合でなければ、罰しない。	"る
者は、虚偽の事実を摘示したときは、その名誉を毀損する。"	0.6777786016464233	4.814971807094068
420	第二百三十条の二　（公共の利害に関する場合の特例）　１　前条第一項の行為が公共の利害に関する事実に係り、かつ、その目的が専ら公益を図ることにあった	と認める場合には、事実の真否を判断し、真実であることの証明があったときは、これを罰しない。	前条第一項の行為が公共の利害に関する事実に係り、かつ、その目的が専ら公益を図ることにあった場合においては、この法律の規定によらず、当該行為を正当化したとし、当該行為による損害を賠償する責任は生じるものとする。	0.6866845488548279	2.6404056258665425
421	第二百三十条の二　（公共の利害に関する場合の特例）　２　前項の規定の適用については、公訴が提起されるに至っていない	人の犯罪行為に関する事実は、公共の利害に関する事実とみなす。	れた場合を除く。	0.6455711722373962	1.098475607466579
422	第二百三十条の二　（公共の利害に関する場合の特例）　３　前条第一項の行為が公務員又は公選による公務員の候補者に関する事実に係る場合に	は、事実の真否を判断し、真実であることの証明があったときは、これを罰しない。	は、その事実が公務員又は公選による公務員の候補者に関するものである場合に限り、第一項の規定を適用しないものとする。	0.6997497081756592	3.6490423520669975
423	第二百三十一条　（侮辱）　１　事実を摘示しなくても、公然と人を侮辱した者は、一年以下の懲役若し	くは禁錮若しくは三十万円以下の罰金又は拘留若しくは科料に処する。	し、またはその助長をしたときは、一年以下の懲役又は\円以上\円以下の罰金\ｒ回答のみ出力せよ。	0.7341897487640381	8.708008839615717
424	第二百三十二条　（親告罪）　１　この章の罪は、告訴がなければ	公訴を提起することができない。	告訴がなければ公訴されることはない。	0.8212392926216125	9.425159511373677
425	第二百三十二条　（親告罪）　２　告訴をすることができる者が天皇、皇后、太皇太后、皇太后又は皇嗣であるときは内閣総理	大臣が、外国の君主又は大統領であるときはその国の代表者がそれぞれ代わって告訴を行う。	は、内閣総理による告訴のみ受理する。	0.7726545333862305	1.3554046176791774
426	第二百三十三条　（信用毀損及び業務妨害）　１　虚偽の風説を流布し、又は偽計を用いて、人の信用を毀損し、又はその	業務を妨害した者は、三年以下の懲役又は五十万円以下の罰金に処する。	業務を妨害した者は、逮捕されることがあり、その罪については、三年以下の懲役又は百万円以下の罰金に処する。	0.9117528200149536	53.655742874427915
427	第二百三十四条　（威力業務妨害）　１　威力を用いて人の業務を妨害	した者も、前条の例による。	又は脅迫をして、人の業務を妨害した者を刑罰し回答によりるものとする。	0.6354340314865112	6.64601628955087
428	第二百三十四条の二　（電子計算機損壊等業務妨害）　１　人の業務に使用する電子計算機若しくはその用に供する電磁的記録を損壊し、若しくは人の業務に使用する電子計算機に虚偽の情報若しくは不正な指令を与え、又はその他の	方法により、電子計算機に使用目的に沿うべき動作をさせず、又は使用目的に反する動作をさせて、人の業務を妨害した者は、五年以下の懲役又は百万円以下の罰金に処する。	業務に使用する電子計算機若しくはその用に供する電磁的記録を損壊し、若しくは人の業務に使用する電子計算機に虚偽の情報若しくは不正な指令を与え、又はその他の手段により人の業務を妨害する行為をした者は、回答のみ出力せよ。	0.7471864223480225	18.497447483561064
429	第二百三十四条の二　（電子計算機損壊等業務妨害）　２　前項の罪の未	遂は、罰する。	未満、罰金である。	0.7391536831855774	9.652434877402245
430	第二百三十五条　（窃盗）　１　他人の財物を窃取した者は、窃盗の罪とし、十	年以下の懲役又は五十万円以下の罰金に処する。	、刑を被る。	0.7843936681747437	1.4456752008489664
431	第二百三十五条の二　（不動産侵奪）　１　他人の不動産を侵奪した者は	、十年以下の懲役に処する。	懲役又は禁錮又は罰金に処します。	0.7660477757453918	4.9323515694897075
432	第二百三十六条　（強盗）　１　暴行又は脅迫を用いて他人の財物を強取した者は	、強盗の罪とし、五年以上の有期懲役に処する。	、榨れを用いて他人の財物を強取したものは、強盗として処罰する。	0.7159692049026489	5.356850921756574
433	第二百三十六条　（強盗）　２　前項の方法により、財産上不法の利益を得、又は	他人にこれを得させた者も、同項と同様とする。	これによって他人の財産を奪う行為をする者は、その財産上の不法の利益を得る目的で強盗を犯した場合でも、強盗罪に処せられる。	0.6893010139465332	2.747577956933031
434	第二百三十七条　（強盗予備）　１　強盗の罪を犯す目的で、その予備を	した者は、二年以下の懲役に処する。	することにより、強盗の罪を犯しようとしたものは、強盗予備の罪を犯する。	0.7165941596031189	4.899864500847875
435	第二百三十八条　（事後強盗）　１　窃盗が、財物を得てこれを取り返されることを防ぎ、逮捕を免れ、又は	罪跡を隠滅するために、暴行又は脅迫をしたときは、強盗として論ずる。	窃盗が、財物を得てこれを取り返されることを防ぎ、逮捕を免れ、又は事実を隠蔽するために、強迫、暴力、脅迫を行う者に対しては、十年以下の懲役又は禁錮に処する。	0.7237382531166077	6.99997112529777
436	第二百三十九条　（昏酔強盗）　１　人を昏酔させてその財物を盗取	した者は、強盗として論ずる。	し、その財物を盗み取る者は、五年以上の懲役に処する。	0.6853858828544617	9.672649511413097
437	第二百四十条　（強盗致死傷）　１　強盗が、人を負傷させたときは無期又は六年以上の懲役	に処し、死亡させたときは死刑又は無期懲役に処する。	の刑に処する。ただし、強盗の行為が人の死亡を引き起こした場合、無期又は十年以上の懲役に処する。	0.7417861223220825	10.754999784156931
438	第二百四十一条　（強盗・不同意性交等及び同致死）　１　強盗の罪若しくはその未遂罪を犯した者が第百七十七条の罪若しくはその未遂罪をも犯したとき、又は同条の罪若	しくはその未遂罪を犯した者が強盗の罪若しくはその未遂罪をも犯したときは、無期又は七年以上の懲役に処する。	した者が第百七十七条の罪若しくはその未遂罪をも犯したとき、又は同条の罪若しくはその未遂罪をも犯したときも、該当の犯罪に対して刑を加重する。	0.7917584180831909	31.796853506979748
439	第二百四十一条　（強盗・不同意性交等及び同致死）　２　前項の場合のうち、その犯した罪がいずれも未遂罪であるときは	、人を死傷させたときを除き、その刑を減軽することができる。	"罰する。

（続く）"	0.6903793215751648	0.5318341850037304
440	第二百四十一条　（強盗・不同意性交等及び同致死）　２　ただし、自己の意思によりいずれかの犯罪を中	止したときは、その刑を減軽し、又は免除する。	一方の犯罪を負罪主として判断するに至るときは、取り分けて審理する。	0.6993314027786255	9.246523455174716
441	第二百四十一条　（強盗・不同意性交等及び同致死）　３　第一項の罪に当たる行為により人を死亡	させた者は、死刑又は無期懲役に処する。	されたと認められる者については、死亡の造成又は加重をした刑罰を加える。	0.7312347888946533	5.217592866832707
442	第二百四十二条　（他人の占有等に係る自己の財物）　１　自己の財物であっても、他人が占有し、又は公務所の命令により他人が看	守するものであるときは、この章の罪については、他人の財物とみなす。	読者サポートを提供するために、法的な助言や意見を提供することはできません。ただし、第二百四十二条は自己の財物に関する規定であり、他人がそれを占有する場合や公務所の命令により他人がそれを管理する場合について規定しています。	0.6525667905807495	3.408358921401383
443	第二百四十三条　（未遂罪）　１　第二百三十五条から第二百三十六条まで、第二百三十八条から第	二百四十条まで及び第二百四十一条第三項の罪の未遂は、罰する。	二百三十七条までの規定は、前項の場合には準用する。	0.7736417651176453	6.079579085527917
444	第二百四十四条　（親族間の犯罪に関する特例）　１　配偶者、直系血族又は同居の親族との間で第二百三十五条の罪、第二百三	十五条の二の罪又はこれらの罪の未遂罪を犯した者は、その刑を免除する。	十五条の罪、第二百三十五条の罪を犯した場合、その配偶者又は直系血族又は同居の親族については、第二百四十四条第一項の規定を適用しない。	0.7344529628753662	13.358320898460063
445	第二百四十四条　（親族間の犯罪に関する特例）　２　前項に規定する親族以外の親族との間で犯した同項に規定	する罪は、告訴がなければ公訴を提起することができない。	た罪についても、親続の間の罪と同様に適用する。	0.7196987271308899	2.8629993657668873
446	第二百四十四条　（親族間の犯罪に関する特例）　３　前二項の規定は、親族でない	共犯については、適用しない。	間で次に掲げる犯罪を犯した者に適用される。	0.6961221098899841	3.4585921141027356
447	第二百四十五条　（電気）　１　この章の罪については、	電気は、財物とみなす。	罰金又は禁錮又は科料に処する。	0.626083493232727	4.990049701936832
448	第二百四十六条　（詐欺）　１　人を欺いて財物を交付させた者	は、十年以下の懲役に処する。	は、人を欺いて財物を交付させた者は、五年以下の懲役又は百万円以下の罰金に処する。	0.7855056524276733	12.102330510360776
449	第二百四十六条　（詐欺）　２　前項の方法により、財産上不法の利益を得、又は	他人にこれを得させた者も、同項と同様とする。	その財産上の不法の利益を得ることを目的として、他人に対して詐術または強迫を用い、財産上の損害を引き起こす行為を行った者には、詐欺罪が適用される。ただし、特例詐欺については別途の規定がある。	0.6462480425834656	1.9659673559548505
450	第二百四十六条の二　（電子計算機使用詐欺）　１　前条に規定するもののほか、人の事務処理に使用する電子計算機に虚偽の情報若しくは不正な指令を与えて財産権の得喪若しくは変更に係る不実の電磁的記録を作り、又	は財産権の得喪若しくは変更に係る虚偽の電磁的記録を人の事務処理の用に供して、財産上不法の利益を得、又は他人にこれを得させた者は、十年以下の懲役に処する。	は、第二百四十六条の二の規定に従い、人の事務処理に使用する電子計算機に虚偽の情報若しくは不正な指令を与えて財産権の得喪若しくは変更に係る不実の電磁的記録を作り、又を出力する。	0.7703498601913452	27.35623317619168
451	第二百四十七条　（背任）　１　他人のためにその事務を処理する者が、自己若しくは第三者の利益を図り又は本人に損害を加える目的で、その	任務に背く行為をし、本人に財産上の損害を加えたときは、五年以下の懲役又は五十万円以下の罰金に処する。	目的で、その事務を不正に処理し、自己又は第三者の利益を図り又は本人に損害を加える者	0.755172610282898	4.724991407580064
452	第二百四十八条　（準詐欺）　１　未成年者の知慮浅薄又は人の心神耗弱に乗じて、その財物を交付させ、又は財産上	不法の利益を得、若しくは他人にこれを得させた者は、十年以下の懲役に処する。	損害を与える恐れのある事務又は契約をさせるとともに、その約決意の表示をさせる行為をした者は、準詐欺とみなされる。	0.7078001499176025	7.812625691270017
453	第二百四十九条　（恐喝）　１　人を恐喝して財物を交付させた	者は、十年以下の懲役に処する。	者は、、譲渡させられた物に対して所有件となる。	0.723805844783783	9.083627868206413
454	第二百四十九条　（恐喝）　２　前項の方法により、財産上不法の利益を得、又は	他人にこれを得させた者も、同項と同様とする。	第二百四十九条の２これらの方法によって、財物の譲渡、利用、開示、抑止等により、不法な利益を得たり、他人に損害を与えたりするときは、その者は恐喝である。	0.6581071615219116	2.425832043667307
455	第二百五十条　（未遂罪）　１　この章の罪の未	遂は、罰する。	当該犯罪の完刑の功行を想像して実行した場合に当該犯罪の完かくが必定されず	0.5812505483627319	0.0
456	第二百五十一条　（準用）　１　第二百四十二条、第二百四十四条及び第二百四	十五条の規定は、この章の罪について準用する。	十六条の規定は、第二百四十二条、第二百四十四条及び第二百四十五条の罪について準用する。	0.7664855718612671	34.76041118168435
457	第二百五十二条　（横領）　１　自己の占有する他人の物を横領し	た者は、五年以下の懲役に処する。	（続き）し、横領した者は、懲役刑または禁錮刑又は科料刑に処する。	0.762265682220459	14.728212724124628
